,file,per_request,sequential,requests_byte,inter_time,0
1492,50,20,100,4194304,10000,sjf
1493,50,20,100,4194304,100000,sjf
1494,50,20,100,4194304,1000000,sjf
1495,50,20,100,16777216,100,sjf
1496,50,20,100,16777216,1000,sjf
1497,50,20,100,16777216,10000,sjf
1498,50,20,100,16777216,100000,sjf
1499,50,20,100,16777216,1000000,sjf
1500,50,40,0,65536,100,sjf
1501,50,40,0,65536,1000,sjf
1502,50,40,0,65536,10000,sjf
1503,50,40,0,65536,100000,sjf
1504,50,40,0,65536,1000000,sjf
1505,50,40,0,262144,100,sjf
1506,50,40,0,262144,1000,sjf
1507,50,40,0,262144,10000,sjf
1508,50,40,0,262144,100000,sjf
1509,50,40,0,262144,1000000,sjf
1510,50,40,0,1048576,100,sjf
1511,50,40,0,1048576,1000,sjf
1512,50,40,0,1048576,10000,sjf
1513,50,40,0,1048576,100000,sjf
1514,50,40,0,1048576,1000000,sjf
1515,50,40,0,4194304,100,sjf
1516,50,40,0,4194304,1000,sjf
1517,50,40,0,4194304,10000,sjf
1518,50,40,0,4194304,100000,sjf
1519,50,40,0,4194304,1000000,sjf
1520,50,40,0,16777216,100,sjf
1521,50,40,0,16777216,1000,sjf
1522,50,40,0,16777216,10000,sjf
1523,50,40,0,16777216,100000,sjf
1524,50,40,0,16777216,1000000,sjf
1525,50,40,25,65536,100,sjf
1526,50,40,25,65536,1000,sjf
1527,50,40,25,65536,10000,sjf
1528,50,40,25,65536,100000,sjf
1529,50,40,25,65536,1000000,sjf
1530,50,40,25,262144,100,sjf
1531,50,40,25,262144,1000,sjf
1532,50,40,25,262144,10000,sjf
1533,50,40,25,262144,100000,sjf
1534,50,40,25,262144,1000000,sjf
1535,50,40,25,1048576,100,sjf
1536,50,40,25,1048576,1000,sjf
1537,50,40,25,1048576,10000,sjf
1538,50,40,25,1048576,100000,sjf
1539,50,40,25,1048576,1000000,sjf
1540,50,40,25,4194304,100,sjf
1541,50,40,25,4194304,1000,sjf
1542,50,40,25,4194304,10000,sjf
1543,50,40,25,4194304,100000,sjf
1544,50,40,25,4194304,1000000,sjf
1545,50,40,25,16777216,100,sjf
1546,50,40,25,16777216,1000,sjf
1547,50,40,25,16777216,10000,sjf
1548,50,40,25,16777216,100000,sjf
1549,50,40,25,16777216,1000000,sjf
1550,50,40,50,65536,100,sjf
1551,50,40,50,65536,1000,sjf
1552,50,40,50,65536,10000,sjf
1553,50,40,50,65536,100000,sjf
1554,50,40,50,65536,1000000,sjf
1555,50,40,50,262144,100,twins
1556,50,40,50,262144,1000,sjf
1557,50,40,50,262144,10000,sjf
1558,50,40,50,262144,100000,sjf
1559,50,40,50,262144,1000000,sjf
1560,50,40,50,1048576,100,sjf
1561,50,40,50,1048576,1000,sjf
1562,50,40,50,1048576,10000,sjf
1563,50,40,50,1048576,100000,sjf
1564,50,40,50,1048576,1000000,sjf
1565,50,40,50,4194304,100,sjf
1566,50,40,50,4194304,1000,sjf
1567,50,40,50,4194304,10000,sjf
1568,50,40,50,4194304,100000,sjf
1569,50,40,50,4194304,1000000,sjf
1570,50,40,50,16777216,100,sjf
1571,50,40,50,16777216,1000,sjf
1572,50,40,50,16777216,10000,sjf
1573,50,40,50,16777216,100000,sjf
1574,50,40,50,16777216,1000000,sjf
1575,50,40,75,65536,100,sjf
1576,50,40,75,65536,1000,sjf
1577,50,40,75,65536,10000,sjf
1578,50,40,75,65536,100000,sjf
1579,50,40,75,65536,1000000,sjf
1580,50,40,75,262144,100,sjf
1581,50,40,75,262144,1000,sjf
1582,50,40,75,262144,10000,sjf
1583,50,40,75,262144,100000,sjf
1584,50,40,75,262144,1000000,sjf
1585,50,40,75,1048576,100,sjf
1586,50,40,75,1048576,1000,sjf
1587,50,40,75,1048576,10000,sjf
1588,50,40,75,1048576,100000,sjf
1589,50,40,75,1048576,1000000,sjf
1590,50,40,75,4194304,100,sjf
1591,50,40,75,4194304,1000,sjf
1592,50,40,75,4194304,10000,sjf
1593,50,40,75,4194304,100000,sjf
1594,50,40,75,4194304,1000000,sjf
1595,50,40,75,16777216,100,sjf
1596,50,40,75,16777216,1000,sjf
1597,50,40,75,16777216,10000,sjf
1598,50,40,75,16777216,100000,sjf
1599,50,40,75,16777216,1000000,sjf
1600,50,40,100,65536,100,sjf
1601,50,40,100,65536,1000,sjf
1602,50,40,100,65536,10000,sjf
1603,50,40,100,65536,100000,sjf
1604,50,40,100,65536,1000000,sjf
1605,50,40,100,262144,100,sjf
1606,50,40,100,262144,1000,sjf
1607,50,40,100,262144,10000,sjf
1608,50,40,100,262144,100000,sjf
1609,50,40,100,262144,1000000,sjf
1610,50,40,100,1048576,100,sjf
1611,50,40,100,1048576,1000,sjf
1612,50,40,100,1048576,10000,sjf
1613,50,40,100,1048576,100000,sjf
1614,50,40,100,1048576,1000000,sjf
1615,50,40,100,4194304,100,sjf
1616,50,40,100,4194304,1000,sjf
1617,50,40,100,4194304,10000,sjf
1618,50,40,100,4194304,100000,sjf
1619,50,40,100,4194304,1000000,sjf
1620,50,40,100,16777216,100,sjf
1621,50,40,100,16777216,1000,sjf
1622,50,40,100,16777216,10000,sjf
1623,50,40,100,16777216,100000,sjf
1624,50,40,100,16777216,1000000,sjf
1625,50,80,0,65536,100,sjf
1626,50,80,0,65536,1000,sjf
1627,50,80,0,65536,10000,sjf
1628,50,80,0,65536,100000,sjf
1629,50,80,0,65536,1000000,sjf
1630,50,80,0,262144,100,sjf
1631,50,80,0,262144,1000,sjf
1632,50,80,0,262144,10000,sjf
1633,50,80,0,262144,100000,sjf
1634,50,80,0,262144,1000000,sjf
1635,50,80,0,1048576,100,sjf
1636,50,80,0,1048576,1000,sjf
1637,50,80,0,1048576,10000,sjf
1638,50,80,0,1048576,100000,sjf
1639,50,80,0,1048576,1000000,sjf
1640,50,80,0,4194304,100,sjf
1641,50,80,0,4194304,1000,sjf
1642,50,80,0,4194304,10000,sjf
1643,50,80,0,4194304,100000,sjf
1644,50,80,0,4194304,1000000,sjf
1645,50,80,0,16777216,100,sjf
1646,50,80,0,16777216,1000,sjf
1647,50,80,0,16777216,10000,sjf
1648,50,80,0,16777216,100000,sjf
1649,50,80,0,16777216,1000000,sjf
1650,50,80,25,65536,100,sjf
1651,50,80,25,65536,1000,sjf
1652,50,80,25,65536,10000,sjf
1653,50,80,25,65536,100000,sjf
1654,50,80,25,65536,1000000,sjf
1655,50,80,25,262144,100,sjf
1656,50,80,25,262144,1000,sjf
1657,50,80,25,262144,10000,sjf
1658,50,80,25,262144,100000,sjf
1659,50,80,25,262144,1000000,to
1660,50,80,25,1048576,100,sjf
1661,50,80,25,1048576,1000,sjf
1662,50,80,25,1048576,10000,sjf
1663,50,80,25,1048576,100000,sjf
1664,50,80,25,1048576,1000000,sjf
1665,50,80,25,4194304,100,sjf
1666,50,80,25,4194304,1000,sjf
1667,50,80,25,4194304,10000,sjf
1668,50,80,25,4194304,100000,sjf
1669,50,80,25,4194304,1000000,sjf
1670,50,80,25,16777216,100,sjf
1671,50,80,25,16777216,1000,sjf
1672,50,80,25,16777216,10000,sjf
1673,50,80,25,16777216,100000,sjf
1674,50,80,25,16777216,1000000,to
1675,50,80,50,65536,100,sjf
1676,50,80,50,65536,1000,sjf
1677,50,80,50,65536,10000,sjf
1678,50,80,50,65536,100000,sjf
1679,50,80,50,65536,1000000,sjf
1680,50,80,50,262144,100,sjf
1681,50,80,50,262144,1000,sjf
1682,50,80,50,262144,10000,sjf
1683,50,80,50,262144,100000,sjf
1684,50,80,50,262144,1000000,sjf
1685,50,80,50,1048576,100,sjf
1686,50,80,50,1048576,1000,sjf
1687,50,80,50,1048576,10000,sjf
1688,50,80,50,1048576,100000,sjf
1689,50,80,50,1048576,1000000,sjf
1690,50,80,50,4194304,100,sjf
1691,50,80,50,4194304,1000,sjf
1692,50,80,50,4194304,10000,sjf
1693,50,80,50,4194304,100000,sjf
1694,50,80,50,4194304,1000000,sjf
1695,50,80,50,16777216,100,sjf
1696,50,80,50,16777216,1000,sjf
1697,50,80,50,16777216,10000,sjf
1698,50,80,50,16777216,100000,sjf
1699,50,80,50,16777216,1000000,sjf
1700,50,80,75,65536,100,sjf
1701,50,80,75,65536,1000,sjf
1702,50,80,75,65536,10000,sjf
1703,50,80,75,65536,100000,sjf
1704,50,80,75,65536,1000000,sjf
1705,50,80,75,262144,100,sjf
1706,50,80,75,262144,1000,sjf
1707,50,80,75,262144,10000,sjf
1708,50,80,75,262144,100000,sjf
1709,50,80,75,262144,1000000,sjf
1710,50,80,75,1048576,100,sjf
1711,50,80,75,1048576,1000,sjf
1712,50,80,75,1048576,10000,sjf
1713,50,80,75,1048576,100000,sjf
1714,50,80,75,1048576,1000000,to
1715,50,80,75,4194304,100,sjf
1716,50,80,75,4194304,1000,sjf
1717,50,80,75,4194304,10000,sjf
1718,50,80,75,4194304,100000,sjf
1719,50,80,75,4194304,1000000,sjf
1720,50,80,75,16777216,100,sjf
1721,50,80,75,16777216,1000,sjf
1722,50,80,75,16777216,10000,sjf
1723,50,80,75,16777216,100000,sjf
1724,50,80,75,16777216,1000000,sjf
1725,50,80,100,65536,100,sjf
1726,50,80,100,65536,1000,sjf
1727,50,80,100,65536,10000,sjf
1728,50,80,100,65536,100000,sjf
1729,50,80,100,65536,1000000,sjf
1730,50,80,100,262144,100,sjf
1731,50,80,100,262144,1000,sjf
1732,50,80,100,262144,10000,sjf
1733,50,80,100,262144,100000,sjf
1734,50,80,100,262144,1000000,sjf
1735,50,80,100,1048576,100,sjf
1736,50,80,100,1048576,1000,sjf
1737,50,80,100,1048576,10000,sjf
1738,50,80,100,1048576,100000,sjf
1739,50,80,100,1048576,1000000,sjf
1740,50,80,100,4194304,100,sjf
1741,50,80,100,4194304,1000,sjf
1742,50,80,100,4194304,10000,sjf
1743,50,80,100,4194304,100000,sjf
1744,50,80,100,4194304,1000000,sjf
1745,50,80,100,16777216,100,sjf
1746,50,80,100,16777216,1000,sjf
1747,50,80,100,16777216,10000,sjf
1748,50,80,100,16777216,100000,sjf
1749,50,80,100,16777216,1000000,sjf
1750,50,160,0,65536,100,sjf
1751,50,160,0,65536,1000,sjf
1752,50,160,0,65536,10000,sjf
1753,50,160,0,65536,100000,sjf
1754,50,160,0,65536,1000000,sjf
1755,50,160,0,262144,100,sjf
1756,50,160,0,262144,1000,sjf
1757,50,160,0,262144,10000,sjf
1758,50,160,0,262144,100000,sjf
1759,50,160,0,262144,1000000,to
1760,50,160,0,1048576,100,sjf
1761,50,160,0,1048576,1000,sjf
1762,50,160,0,1048576,10000,sjf
1763,50,160,0,1048576,100000,sjf
1764,50,160,0,1048576,1000000,to
1765,50,160,0,4194304,100,sjf
1766,50,160,0,4194304,1000,sjf
1767,50,160,0,4194304,10000,sjf
1768,50,160,0,4194304,100000,sjf
1769,50,160,0,4194304,1000000,to
1770,50,160,0,16777216,100,sjf
1771,50,160,0,16777216,1000,sjf
1772,50,160,0,16777216,10000,sjf
1773,50,160,0,16777216,100000,sjf
1774,50,160,0,16777216,1000000,sjf
1775,50,160,25,65536,100,sjf
1776,50,160,25,65536,1000,sjf
1777,50,160,25,65536,10000,sjf
1778,50,160,25,65536,100000,sjf
1779,50,160,25,65536,1000000,to
1780,50,160,25,262144,100,sjf
1781,50,160,25,262144,1000,sjf
1782,50,160,25,262144,10000,sjf
1783,50,160,25,262144,100000,sjf
1784,50,160,25,262144,1000000,sjf
1785,50,160,25,1048576,100,sjf
1786,50,160,25,1048576,1000,sjf
1787,50,160,25,1048576,10000,sjf
1788,50,160,25,1048576,100000,sjf
1789,50,160,25,1048576,1000000,sjf
1790,50,160,25,4194304,100,sjf
1791,50,160,25,4194304,1000,sjf
1792,50,160,25,4194304,10000,sjf
1793,50,160,25,4194304,100000,sjf
1794,50,160,25,4194304,1000000,sjf
1795,50,160,25,16777216,100,sjf
1796,50,160,25,16777216,1000,sjf
1797,50,160,25,16777216,10000,sjf
1798,50,160,25,16777216,100000,sjf
1799,50,160,25,16777216,1000000,sjf
1800,50,160,50,65536,100,sjf
1801,50,160,50,65536,1000,sjf
1802,50,160,50,65536,10000,sjf
1803,50,160,50,65536,100000,sjf
1804,50,160,50,65536,1000000,sjf
1805,50,160,50,262144,100,sjf
1806,50,160,50,262144,1000,sjf
1807,50,160,50,262144,10000,sjf
1808,50,160,50,262144,100000,sjf
1809,50,160,50,262144,1000000,to
1810,50,160,50,1048576,100,sjf
1811,50,160,50,1048576,1000,sjf
1812,50,160,50,1048576,10000,sjf
1813,50,160,50,1048576,100000,sjf
1814,50,160,50,1048576,1000000,sjf
1815,50,160,50,4194304,100,sjf
1816,50,160,50,4194304,1000,sjf
1817,50,160,50,4194304,10000,sjf
1818,50,160,50,4194304,100000,sjf
1819,50,160,50,4194304,1000000,sjf
1820,50,160,50,16777216,100,sjf
1821,50,160,50,16777216,1000,sjf
1822,50,160,50,16777216,10000,sjf
1823,50,160,50,16777216,100000,sjf
1824,50,160,50,16777216,1000000,sjf
1825,50,160,75,65536,100,sjf
1826,50,160,75,65536,1000,sjf
1827,50,160,75,65536,10000,sjf
1828,50,160,75,65536,100000,sjf
1829,50,160,75,65536,1000000,sjf
1830,50,160,75,262144,100,sjf
1831,50,160,75,262144,1000,sjf
1832,50,160,75,262144,10000,sjf
1833,50,160,75,262144,100000,sjf
1834,50,160,75,262144,1000000,sjf
1835,50,160,75,1048576,100,sjf
1836,50,160,75,1048576,1000,sjf
1837,50,160,75,1048576,10000,sjf
1838,50,160,75,1048576,100000,sjf
1839,50,160,75,1048576,1000000,sjf
1840,50,160,75,4194304,100,sjf
1841,50,160,75,4194304,1000,sjf
1842,50,160,75,4194304,10000,sjf
1843,50,160,75,4194304,100000,sjf
1844,50,160,75,4194304,1000000,sjf
1845,50,160,75,16777216,100,sjf
1846,50,160,75,16777216,1000,sjf
1847,50,160,75,16777216,10000,sjf
1848,50,160,75,16777216,100000,sjf
1849,50,160,75,16777216,1000000,sjf
1850,50,160,100,65536,100,sjf
1851,50,160,100,65536,1000,sjf
1852,50,160,100,65536,10000,sjf
1853,50,160,100,65536,100000,sjf
1854,50,160,100,65536,1000000,sjf
1855,50,160,100,262144,100,sjf
1856,50,160,100,262144,1000,sjf
1857,50,160,100,262144,10000,sjf
1858,50,160,100,262144,100000,sjf
1859,50,160,100,262144,1000000,sjf
1860,50,160,100,1048576,100,sjf
1861,50,160,100,1048576,1000,sjf
1862,50,160,100,1048576,10000,sjf
1863,50,160,100,1048576,100000,sjf
1864,50,160,100,1048576,1000000,sjf
1865,50,160,100,4194304,100,sjf
1866,50,160,100,4194304,1000,sjf
1867,50,160,100,4194304,10000,sjf
1868,50,160,100,4194304,100000,sjf
1869,50,160,100,4194304,1000000,sjf
1870,50,160,100,16777216,100,sjf
1871,50,160,100,16777216,1000,sjf
1872,50,160,100,16777216,10000,sjf
1873,50,160,100,16777216,100000,sjf
1874,50,160,100,16777216,1000000,sjf
1875,70,10,0,65536,100,mlf
1876,70,10,0,65536,1000,mlf
1877,70,10,0,65536,10000,sjf
1878,70,10,0,65536,100000,mlf
1879,70,10,0,65536,1000000,mlf
1880,70,10,0,262144,100,sjf
1881,70,10,0,262144,1000,sjf
1882,70,10,0,262144,10000,sjf
1883,70,10,0,262144,100000,sjf
1884,70,10,0,262144,1000000,sjf
1885,70,10,0,1048576,100,sjf
1886,70,10,0,1048576,1000,twins
1887,70,10,0,1048576,10000,sjf
1888,70,10,0,1048576,100000,twins
1889,70,10,0,1048576,1000000,sjf
1890,70,10,0,4194304,100,sjf
1891,70,10,0,4194304,1000,sjf
1892,70,10,0,4194304,10000,sjf
1893,70,10,0,4194304,100000,sjf
1894,70,10,0,4194304,1000000,to
1895,70,10,0,16777216,100,sjf
1896,70,10,0,16777216,1000,sjf
1897,70,10,0,16777216,10000,sjf
1898,70,10,0,16777216,100000,sjf
1899,70,10,0,16777216,1000000,sjf
1900,70,10,25,65536,100,sjf
1901,70,10,25,65536,1000,sjf
1902,70,10,25,65536,10000,sjf
1903,70,10,25,65536,100000,to
1904,70,10,25,65536,1000000,sjf
1905,70,10,25,262144,100,sjf
1906,70,10,25,262144,1000,sjf
1907,70,10,25,262144,10000,sjf
1908,70,10,25,262144,100000,sjf
1909,70,10,25,262144,1000000,sjf
1910,70,10,25,1048576,100,sjf
1911,70,10,25,1048576,1000,sjf
1912,70,10,25,1048576,10000,sjf
1913,70,10,25,1048576,100000,sjf
1914,70,10,25,1048576,1000000,twins
1915,70,10,25,4194304,100,sjf
1916,70,10,25,4194304,1000,sjf
1917,70,10,25,4194304,10000,sjf
1918,70,10,25,4194304,100000,sjf
1919,70,10,25,4194304,1000000,sjf
1920,70,10,25,16777216,100,sjf
1921,70,10,25,16777216,1000,sjf
1922,70,10,25,16777216,10000,sjf
1923,70,10,25,16777216,100000,sjf
1924,70,10,25,16777216,1000000,sjf
1925,70,10,50,65536,100,sjf
1926,70,10,50,65536,1000,sjf
1927,70,10,50,65536,10000,sjf
1928,70,10,50,65536,100000,sjf
1929,70,10,50,65536,1000000,sjf
1930,70,10,50,262144,100,to
1931,70,10,50,262144,1000,sjf
1932,70,10,50,262144,10000,sjf
1933,70,10,50,262144,100000,sjf
1934,70,10,50,262144,1000000,sjf
1935,70,10,50,1048576,100,sjf
1936,70,10,50,1048576,1000,sjf
1937,70,10,50,1048576,10000,sjf
1938,70,10,50,1048576,100000,sjf
1939,70,10,50,1048576,1000000,sjf
1940,70,10,50,4194304,100,sjf
1941,70,10,50,4194304,1000,sjf
1942,70,10,50,4194304,10000,to
1943,70,10,50,4194304,100000,sjf
1944,70,10,50,4194304,1000000,sjf
1945,70,10,50,16777216,100,sjf
1946,70,10,50,16777216,1000,sjf
1947,70,10,50,16777216,10000,twins
1948,70,10,50,16777216,100000,sjf
1949,70,10,50,16777216,1000000,sjf
1950,70,10,75,65536,100,sjf
1951,70,10,75,65536,1000,twins
1952,70,10,75,65536,10000,to
1953,70,10,75,65536,100000,to
1954,70,10,75,65536,1000000,sjf
1955,70,10,75,262144,100,sjf
1956,70,10,75,262144,1000,mlf
1957,70,10,75,262144,10000,mlf
1958,70,10,75,262144,100000,sjf
1959,70,10,75,262144,1000000,sjf
1960,70,10,75,1048576,100,sjf
1961,70,10,75,1048576,1000,sjf
1962,70,10,75,1048576,10000,mlf
1963,70,10,75,1048576,100000,mlf
1964,70,10,75,1048576,1000000,sjf
1965,70,10,75,4194304,100,sjf
1966,70,10,75,4194304,1000,sjf
1967,70,10,75,4194304,10000,sjf
1968,70,10,75,4194304,100000,sjf
1969,70,10,75,4194304,1000000,to
1970,70,10,75,16777216,100,sjf
1971,70,10,75,16777216,1000,sjf
1972,70,10,75,16777216,10000,sjf
1973,70,10,75,16777216,100000,sjf
1974,70,10,75,16777216,1000000,sjf
1975,70,10,100,65536,100,twins
1976,70,10,100,65536,1000,sjf
1977,70,10,100,65536,10000,mlf
1978,70,10,100,65536,100000,sjf
1979,70,10,100,65536,1000000,sjf
1980,70,10,100,262144,100,sjf
1981,70,10,100,262144,1000,sjf
1982,70,10,100,262144,10000,to
1983,70,10,100,262144,100000,sjf
1984,70,10,100,262144,1000000,sjf
1985,70,10,100,1048576,100,sjf
1986,70,10,100,1048576,1000,sjf
1987,70,10,100,1048576,10000,to
1988,70,10,100,1048576,100000,sjf
1989,70,10,100,1048576,1000000,sjf
1990,70,10,100,4194304,100,sjf
1991,70,10,100,4194304,1000,sjf
1992,70,10,100,4194304,10000,to
1993,70,10,100,4194304,100000,twins
1994,70,10,100,4194304,1000000,sjf
1995,70,10,100,16777216,100,sjf
1996,70,10,100,16777216,1000,sjf
1997,70,10,100,16777216,10000,sjf
1998,70,10,100,16777216,100000,sjf
1999,70,10,100,16777216,1000000,sjf
2000,70,20,0,65536,100,sjf
2001,70,20,0,65536,1000,sjf
2002,70,20,0,65536,10000,mlf
2003,70,20,0,65536,100000,sjf
2004,70,20,0,65536,1000000,sjf
2005,70,20,0,262144,100,sjf
2006,70,20,0,262144,1000,sjf
2007,70,20,0,262144,10000,sjf
2008,70,20,0,262144,100000,sjf
2009,70,20,0,262144,1000000,to
2010,70,20,0,1048576,100,sjf
2011,70,20,0,1048576,1000,sjf
2012,70,20,0,1048576,10000,sjf
2013,70,20,0,1048576,100000,sjf
2014,70,20,0,1048576,1000000,sjf
2015,70,20,0,4194304,100,sjf
2016,70,20,0,4194304,1000,sjf
2017,70,20,0,4194304,10000,sjf
2018,70,20,0,4194304,100000,sjf
2019,70,20,0,4194304,1000000,to
2020,70,20,0,16777216,100,sjf
2021,70,20,0,16777216,1000,sjf
2022,70,20,0,16777216,10000,sjf
2023,70,20,0,16777216,100000,sjf
2024,70,20,0,16777216,1000000,sjf
2025,70,20,25,65536,100,sjf
2026,70,20,25,65536,1000,sjf
2027,70,20,25,65536,10000,sjf
2028,70,20,25,65536,100000,sjf
2029,70,20,25,65536,1000000,sjf
2030,70,20,25,262144,100,sjf
2031,70,20,25,262144,1000,sjf
2032,70,20,25,262144,10000,sjf
2033,70,20,25,262144,100000,sjf
2034,70,20,25,262144,1000000,sjf
2035,70,20,25,1048576,100,to
2036,70,20,25,1048576,1000,sjf
2037,70,20,25,1048576,10000,to
2038,70,20,25,1048576,100000,sjf
2039,70,20,25,1048576,1000000,sjf
2040,70,20,25,4194304,100,to
2041,70,20,25,4194304,1000,sjf
2042,70,20,25,4194304,10000,sjf
2043,70,20,25,4194304,100000,sjf
2044,70,20,25,4194304,1000000,sjf
2045,70,20,25,16777216,100,sjf
2046,70,20,25,16777216,1000,sjf
2047,70,20,25,16777216,10000,sjf
2048,70,20,25,16777216,100000,sjf
2049,70,20,25,16777216,1000000,sjf
2050,70,20,50,65536,100,sjf
2051,70,20,50,65536,1000,sjf
2052,70,20,50,65536,10000,sjf
2053,70,20,50,65536,100000,sjf
2054,70,20,50,65536,1000000,sjf
2055,70,20,50,262144,100,twins
2056,70,20,50,262144,1000,sjf
2057,70,20,50,262144,10000,sjf
2058,70,20,50,262144,100000,sjf
2059,70,20,50,262144,1000000,sjf
2060,70,20,50,1048576,100,sjf
2061,70,20,50,1048576,1000,sjf
2062,70,20,50,1048576,10000,sjf
2063,70,20,50,1048576,100000,sjf
2064,70,20,50,1048576,1000000,twins
2065,70,20,50,4194304,100,sjf
2066,70,20,50,4194304,1000,sjf
2067,70,20,50,4194304,10000,sjf
2068,70,20,50,4194304,100000,sjf
2069,70,20,50,4194304,1000000,sjf
2070,70,20,50,16777216,100,sjf
2071,70,20,50,16777216,1000,sjf
2072,70,20,50,16777216,10000,sjf
2073,70,20,50,16777216,100000,sjf
2074,70,20,50,16777216,1000000,to
2075,70,20,75,65536,100,sjf
2076,70,20,75,65536,1000,sjf
2077,70,20,75,65536,10000,sjf
2078,70,20,75,65536,100000,sjf
2079,70,20,75,65536,1000000,sjf
2080,70,20,75,262144,100,sjf
2081,70,20,75,262144,1000,sjf
2082,70,20,75,262144,10000,sjf
2083,70,20,75,262144,100000,sjf
2084,70,20,75,262144,1000000,sjf
2085,70,20,75,1048576,100,sjf
2086,70,20,75,1048576,1000,sjf
2087,70,20,75,1048576,10000,sjf
2088,70,20,75,1048576,100000,sjf
2089,70,20,75,1048576,1000000,sjf
2090,70,20,75,4194304,100,sjf
2091,70,20,75,4194304,1000,sjf
2092,70,20,75,4194304,10000,sjf
2093,70,20,75,4194304,100000,to
2094,70,20,75,4194304,1000000,twins
2095,70,20,75,16777216,100,sjf
2096,70,20,75,16777216,1000,sjf
2097,70,20,75,16777216,10000,sjf
2098,70,20,75,16777216,100000,sjf
2099,70,20,75,16777216,1000000,sjf
2100,70,20,100,65536,100,sjf
2101,70,20,100,65536,1000,sjf
2102,70,20,100,65536,10000,sjf
2103,70,20,100,65536,100000,sjf
2104,70,20,100,65536,1000000,twins
2105,70,20,100,262144,100,twins
2106,70,20,100,262144,1000,sjf
2107,70,20,100,262144,10000,sjf
2108,70,20,100,262144,100000,sjf
2109,70,20,100,262144,1000000,sjf
2110,70,20,100,1048576,100,sjf
2111,70,20,100,1048576,1000,sjf
2112,70,20,100,1048576,10000,sjf
2113,70,20,100,1048576,100000,sjf
2114,70,20,100,1048576,1000000,to
2115,70,20,100,4194304,100,sjf
2116,70,20,100,4194304,1000,sjf
2117,70,20,100,4194304,10000,sjf
2118,70,20,100,4194304,100000,sjf
2119,70,20,100,4194304,1000000,sjf
2120,70,20,100,16777216,100,sjf
2121,70,20,100,16777216,1000,sjf
2122,70,20,100,16777216,10000,sjf
2123,70,20,100,16777216,100000,sjf
2124,70,20,100,16777216,1000000,to
2125,70,40,0,65536,100,mlf
2126,70,40,0,65536,1000,sjf
2127,70,40,0,65536,10000,sjf
2128,70,40,0,65536,100000,sjf
2129,70,40,0,65536,1000000,sjf
2130,70,40,0,262144,100,sjf
2131,70,40,0,262144,1000,sjf
2132,70,40,0,262144,10000,sjf
2133,70,40,0,262144,100000,sjf
2134,70,40,0,262144,1000000,sjf
2135,70,40,0,1048576,100,sjf
2136,70,40,0,1048576,1000,sjf
2137,70,40,0,1048576,10000,sjf
2138,70,40,0,1048576,100000,sjf
2139,70,40,0,1048576,1000000,sjf
2140,70,40,0,4194304,100,sjf
2141,70,40,0,4194304,1000,sjf
2142,70,40,0,4194304,10000,sjf
2143,70,40,0,4194304,100000,sjf
2144,70,40,0,4194304,1000000,sjf
2145,70,40,0,16777216,100,sjf
2146,70,40,0,16777216,1000,sjf
2147,70,40,0,16777216,10000,sjf
2148,70,40,0,16777216,100000,sjf
2149,70,40,0,16777216,1000000,to
2150,70,40,25,65536,100,sjf
2151,70,40,25,65536,1000,sjf
2152,70,40,25,65536,10000,sjf
2153,70,40,25,65536,100000,sjf
2154,70,40,25,65536,1000000,sjf
2155,70,40,25,262144,100,sjf
2156,70,40,25,262144,1000,sjf
2157,70,40,25,262144,10000,sjf
2158,70,40,25,262144,100000,sjf
2159,70,40,25,262144,1000000,sjf
2160,70,40,25,1048576,100,sjf
2161,70,40,25,1048576,1000,sjf
2162,70,40,25,1048576,10000,sjf
2163,70,40,25,1048576,100000,sjf
2164,70,40,25,1048576,1000000,to
2165,70,40,25,4194304,100,sjf
2166,70,40,25,4194304,1000,sjf
2167,70,40,25,4194304,10000,sjf
2168,70,40,25,4194304,100000,sjf
2169,70,40,25,4194304,1000000,sjf
2170,70,40,25,16777216,100,sjf
2171,70,40,25,16777216,1000,sjf
2172,70,40,25,16777216,10000,to
2173,70,40,25,16777216,100000,sjf
2174,70,40,25,16777216,1000000,sjf
2175,70,40,50,65536,100,sjf
2176,70,40,50,65536,1000,sjf
2177,70,40,50,65536,10000,sjf
2178,70,40,50,65536,100000,sjf
2179,70,40,50,65536,1000000,sjf
2180,70,40,50,262144,100,sjf
2181,70,40,50,262144,1000,sjf
2182,70,40,50,262144,10000,sjf
2183,70,40,50,262144,100000,sjf
2184,70,40,50,262144,1000000,sjf
2185,70,40,50,1048576,100,sjf
2186,70,40,50,1048576,1000,sjf
2187,70,40,50,1048576,10000,sjf
2188,70,40,50,1048576,100000,sjf
2189,70,40,50,1048576,1000000,sjf
2190,70,40,50,4194304,100,sjf
2191,70,40,50,4194304,1000,sjf
2192,70,40,50,4194304,10000,sjf
2193,70,40,50,4194304,100000,sjf
2194,70,40,50,4194304,1000000,sjf
2195,70,40,50,16777216,100,sjf
2196,70,40,50,16777216,1000,sjf
2197,70,40,50,16777216,10000,sjf
2198,70,40,50,16777216,100000,sjf
2199,70,40,50,16777216,1000000,sjf
2200,70,40,75,65536,100,sjf
2201,70,40,75,65536,1000,sjf
2202,70,40,75,65536,10000,sjf
2203,70,40,75,65536,100000,sjf
2204,70,40,75,65536,1000000,sjf
2205,70,40,75,262144,100,sjf
2206,70,40,75,262144,1000,sjf
2207,70,40,75,262144,10000,sjf
